6560,123
6560.005,126
6560.011,117
6560.016,115
6560.021,117
6560.027,110
6560.032,106
6560.038,109
6560.043,110
6560.048,102
6560.054,108
6560.059,94
6560.065,120
6560.07,104
6560.075,100
6560.081,130
6560.086,110
6560.091,112
6560.097,87
6560.102,125
6560.108,122
6560.113,125
6560.118,106
6560.124,102
6560.129,116
6560.134,126
6560.14,135
6560.145,121
6560.151,116
6560.156,121
6560.161,125
6560.167,126
6560.172,110
6560.177,137
6560.183,137
6560.188,115
6560.194,123
6560.199,101
6560.204,135
6560.21,124
6560.215,107
6560.221,130
6560.226,125
6560.231,125
6560.237,136
6560.242,117
6560.247,129
6560.253,125
6560.258,126
6560.264,132
6560.269,138
6560.274,127
6560.28,132
6560.285,116
6560.29,137
6560.296,130
6560.301,116
6560.307,119
6560.312,143
6560.317,129
6560.323,120
6560.328,128
6560.334,139
6560.339,137
6560.344,129
6560.35,142
6560.355,143
6560.36,135
6560.366,133
6560.371,156
6560.377,170
6560.382,147
6560.387,135
6560.393,143
6560.398,140
6560.403,147
6560.409,134
6560.414,153
6560.42,176
6560.425,154
6560.43,158
6560.436,160
6560.441,167
6560.446,164
6560.452,156
6560.457,158
6560.463,162
6560.468,169
6560.473,160
6560.479,175
6560.484,153
6560.49,173
6560.495,179
6560.5,159
6560.506,179
6560.511,196
6560.516,175
6560.522,184
6560.527,179
6560.533,171
6560.538,191
6560.543,206
6560.549,197
6560.554,209
6560.559,194
6560.565,189
6560.57,183
6560.576,190
6560.581,202
6560.586,208
6560.592,205
6560.597,240
6560.602,241
6560.608,229
6560.613,205
6560.619,236
6560.624,254
6560.629,213
6560.635,230
6560.64,238
6560.646,222
6560.651,246
6560.656,269
6560.662,249
6560.667,298
6560.672,272
6560.678,266
6560.683,284
6560.689,286
6560.694,300
6560.699,322
6560.705,339
6560.71,336
6560.715,331
6560.721,330
6560.726,359
6560.732,390
6560.737,371
6560.742,347
6560.748,399
6560.753,413
6560.759,441
6560.764,485
6560.769,443
6560.775,480
6560.78,526
6560.785,506
6560.791,581
6560.796,595
6560.802,581
6560.807,641
6560.812,660
6560.818,684
6560.823,711
6560.828,769
6560.834,818
6560.839,823
6560.845,907
6560.85,963
6560.855,1027
6560.861,1090
6560.866,1195
6560.872,1306
6560.877,1385
6560.882,1524
6560.888,1724
6560.893,1800
6560.898,2022
6560.904,2151
6560.909,2397
6560.915,2577
6560.92,2846
6560.925,3200
6560.931,3596
6560.936,3883
6560.941,4460
6560.947,4889
6560.952,5369
6560.958,6017
6560.963,6634
6560.968,7197
6560.974,7822
6560.979,8659
6560.985,9319
6560.99,9898
6560.995,10669
6561.001,11262
6561.006,11832
6561.011,12385
6561.017,12771
6561.022,12859
6561.028,13670
6561.033,13550
6561.038,13826
6561.044,13537
6561.049,13576
6561.054,13295
6561.06,13143
6561.065,12789
6561.071,12516
6561.076,12435
6561.081,12331
6561.087,12071
6561.092,11978
6561.098,11944
6561.103,12094
6561.108,11942
6561.114,12606
6561.119,12816
6561.124,13072
6561.13,13394
6561.135,13964
6561.141,14308
6561.146,14781
6561.151,15043
6561.157,15118
6561.162,15270
6561.167,15144
6561.173,15312
6561.178,14822
6561.184,14335
6561.189,14218
6561.194,13697
6561.2,12746
6561.205,12071
6561.211,11268
6561.216,10408
6561.221,9374
6561.227,8451
6561.232,7535
6561.237,6723
6561.243,5957
6561.248,5116
6561.254,4421
6561.259,3984
6561.264,3567
6561.27,3127
6561.275,2701
6561.28,2481
6561.286,2171
6561.291,1912
6561.297,1802
6561.302,1617
6561.307,1472
6561.313,1310
6561.318,1175
6561.324,1102
6561.329,1036
6561.334,962
6561.34,827
6561.345,843
6561.35,704
6561.356,741
6561.361,701
6561.367,665
6561.372,588
6561.377,578
6561.383,521
6561.388,589
6561.393,487
6561.399,521
6561.404,508
6561.41,464
6561.415,506
6561.42,395
6561.426,422
6561.431,420
6561.437,460
6561.442,421
6561.447,392
6561.453,356
6561.458,354
6561.463,343
6561.469,336
6561.474,313
6561.48,304
6561.485,305
6561.49,336
6561.496,272
6561.501,305
6561.506,286
6561.512,270
6561.517,267
6561.523,294
6561.528,271
6561.533,245
6561.539,239
6561.544,216
6561.55,246
6561.555,227
6561.56,189
6561.566,222
6561.571,234
6561.576,198
6561.582,206
6561.587,238
6561.593,196
6561.598,222
6561.603,224
6561.609,223
6561.614,225
6561.62,192
6561.625,190
6561.63,177
6561.636,192
6561.641,197
6561.646,201
6561.652,195
6561.657,200
6561.663,185
6561.668,158
6561.673,205
6561.679,151
6561.684,164
6561.689,156
6561.695,168
6561.7,178
6561.706,167
6561.711,168
6561.716,176
6561.722,180
6561.727,160
6561.733,149
6561.738,159
6561.743,175
6561.749,167
6561.754,144
6561.759,165
6561.765,165
6561.77,139
6561.776,138
6561.781,147
6561.786,140
6561.792,148
6561.797,139
6561.803,149
6561.808,144
6561.813,149
6561.819,157
6561.824,162
6561.829,131
6561.835,155
6561.84,160
6561.846,147
6561.851,153
6561.856,139
6561.862,156
6561.867,148
6561.872,148
6561.878,121
6561.883,141
6561.889,146
6561.894,136
6561.899,124
6561.905,142
6561.91,126
6561.916,135
6561.921,147
