5.65	300
8.06	400
10.56	500
13.23	600
16.09	700
19.00	800
21.94	900
24.93	1000
27.94	1100
30.98	1200
34.08	1300
37.19	1400
40.36	1500
43.55	1600
46.78	1700
50.05	1800
53.35	1900
56.67	2000
60.06	2100
63.48	2200
66.91	2300
70.39	2400
73.91	2500
77.49	2600
81.04	2700
84.7	2800
88.33	2900
92.04	3000
95.76	3100
99.54	3200
103.3	3300
107.2	3400
111.1	3500
115	3600

