8714.75,68
8714.753,64
8714.755,52
8714.757,77
8714.76,70
8714.763,56
8714.765,68
8714.767,74
8714.77,55
8714.772,63
8714.775,56
8714.778,71
8714.78,53
8714.782,71
8714.785,70
8714.788,76
8714.79,62
8714.792,71
8714.795,70
8714.798,69
8714.8,67
8714.802,73
8714.805,84
8714.808,76
8714.81,65
8714.813,72
8714.815,73
8714.817,87
8714.82,67
8714.823,72
8714.825,74
8714.827,74
8714.83,77
8714.833,92
8714.835,74
8714.837,77
8714.84,68
8714.843,71
8714.845,79
8714.847,85
8714.85,89
8714.853,77
8714.855,94
8714.858,94
8714.86,66
8714.862,69
8714.865,75
8714.868,94
8714.87,74
8714.872,78
8714.875,95
8714.878,85
8714.88,83
8714.882,96
8714.885,89
8714.888,89
8714.89,83
8714.892,105
8714.895,89
8714.897,79
8714.9,106
8714.903,99
8714.905,99
8714.907,114
8714.91,112
8714.913,77
8714.915,101
8714.917,107
8714.92,125
8714.923,105
8714.925,97
8714.927,101
8714.93,123
8714.933,114
8714.935,110
8714.938,100
8714.94,117
8714.942,111
8714.945,115
8714.948,125
8714.95,129
8714.952,133
8714.955,112
8714.958,136
8714.96,102
8714.962,128
8714.965,145
8714.968,128
8714.97,139
8714.972,126
8714.975,126
8714.978,138
8714.98,120
8714.983,146
8714.985,133
8714.987,147
8714.99,152
8714.993,157
8714.995,180
8714.997,179
8715,141
8715.003,183
8715.005,191
8715.007,170
8715.01,140
8715.013,179
8715.015,196
8715.017,196
8715.02,202
8715.022,176
8715.025,231
8715.028,212
8715.03,191
8715.032,208
8715.035,244
8715.038,230
8715.04,237
8715.042,235
8715.045,236
8715.048,268
8715.05,252
8715.052,264
8715.055,252
8715.058,255
8715.06,268
8715.063,273
8715.065,309
8715.067,273
8715.07,289
8715.073,332
8715.075,285
8715.077,332
8715.08,328
8715.083,332
8715.085,376
8715.087,367
8715.09,366
8715.093,389
8715.095,401
8715.097,387
8715.1,399
8715.103,404
8715.105,413
8715.108,449
8715.11,381
8715.112,401
8715.115,407
8715.118,493
8715.12,485
8715.122,489
8715.125,504
8715.128,505
8715.13,552
8715.132,508
8715.135,582
8715.138,529
8715.14,551
8715.142,583
8715.145,599
8715.147,568
8715.15,600
8715.153,600
8715.155,611
8715.157,625
8715.16,656
8715.163,624
8715.165,679
8715.167,693
8715.17,695
8715.173,676
8715.175,715
8715.177,714
8715.18,732
8715.183,781
8715.185,775
8715.188,818
8715.19,806
8715.192,822
8715.195,799
8715.198,831
8715.2,795
8715.202,866
8715.205,870
8715.208,929
8715.21,968
8715.212,965
8715.215,990
8715.218,962
8715.22,1034
8715.222,1014
8715.225,1045
8715.228,1115
8715.23,1029
8715.233,1147
8715.235,1160
8715.237,1137
8715.24,1134
8715.243,1169
8715.245,1199
8715.247,1283
8715.25,1295
8715.253,1376
8715.255,1368
8715.257,1435
8715.26,1436
8715.263,1412
8715.265,1445
8715.267,1496
8715.27,1516
8715.272,1518
8715.275,1580
8715.278,1629
8715.28,1697
8715.282,1780
8715.285,1810
8715.288,1857
8715.29,1842
8715.292,1933
8715.295,1946
8715.298,2056
8715.3,2077
8715.302,2189
8715.305,2243
8715.308,2322
8715.31,2338
8715.313,2458
8715.315,2405
8715.317,2554
8715.32,2754
8715.323,2798
8715.325,3034
8715.327,2950
8715.33,3006
8715.333,3202
8715.335,3285
8715.337,3291
8715.34,3327
8715.343,3482
8715.345,3498
8715.347,3628
8715.35,3748
8715.353,3812
8715.355,3847
8715.358,4024
8715.36,4342
8715.362,4451
8715.365,4440
8715.368,4673
8715.37,4718
8715.372,4928
8715.375,5046
8715.378,5160
8715.38,5308
8715.382,5295
8715.385,5496
8715.388,5532
8715.39,5698
8715.392,5838
8715.395,5849
8715.397,5906
8715.4,6107
8715.403,6191
8715.405,6156
8715.407,6389
8715.41,6371
8715.413,6331
8715.415,6476
8715.417,6461
8715.42,6545
8715.423,6519
8715.425,6514
8715.427,6488
8715.43,6530
8715.433,6473
8715.435,6640
8715.438,6594
8715.44,6398
8715.442,6335
8715.445,6419
