0.1	0.867876065
0.2	0.871992065
0.3	0.872815265
0.4	0.871992065
0.5	0.870894465
0.6	0.875010465
0.7	0.872266465
0.8	0.876382465
0.9	0.881596065
1	0.888181665
1.1	0.889004865
1.2	0.893944065
1.3	0.889828065
1.4	0.890651265
1.5	0.891200065
1.6	0.891474465
1.7	0.891474465
1.8	0.886535265
1.9	0.885163265
2	0.886260865
2.1	0.891474465
2.2	0.896139265
2.3	0.896413665
2.4	0.895316065
2.5	0.899980865
2.6	0.896688065
2.7	0.900804065
2.8	0.899980865
2.9	0.900255265
3	0.901078465
3.1	0.900529665
3.2	0.896413665
3.3	0.910956865
3.4	0.913975265
3.5	0.914249665
3.6	0.918640065
3.7	0.918914465
3.8	0.933457665
3.9	0.924951265
4	0.920560865
4.1	0.931262465
4.2	0.927420865
4.3	0.930988065
4.4	0.930713665
4.5	0.930164865
4.6	0.929616065
4.7	0.925500065
4.8	0.918091265
4.9	0.928244065
5	0.921932865
5.1	0.928244065
5.2	0.927969665
5.3	0.928244065
5.4	0.927420865
5.5	0.928244065
5.6	0.929890465
5.7	0.928244065
5.8	0.927695265
5.9	0.928792865
6	0.931536865
6.1	0.949372865
6.2	0.959525665
6.3	0.961995265
6.4	0.965836865
6.5	0.968580865
6.6	0.981752065
6.7	0.989984065
6.8	0.992179265
6.9	0.991630465
7	0.991356065
7.1	0.991904865
7.2	0.987514465
7.3	0.984770465
7.4	0.991630465
7.5	0.966111265
7.6	0.988886465
7.7	0.967208865
7.8	0.964739265
7.9	0.977087265
8	0.969678465
8.1	0.983124065
8.2	0.980654465
8.3	0.981477665
8.4	0.980654465
8.5	0.980654465
8.6	0.981752065
8.7	0.981752065
8.8	0.980928865
8.9	0.981752065
9	0.981477665
9.1	0.980380065
9.2	0.979556865
9.3	0.979282465
9.4	0.976812865
9.5	0.974343265
9.6	0.979556865
9.7	0.980105665
9.8	0.970776065
9.9	0.963916065
10	0.959525665
10.1	0.958976865
10.2	0.958428065
10.3	0.958428065
10.4	0.954586465
10.5	0.960623265
10.6	0.958976865
10.7	0.954860865
10.8	0.956232865
10.9	0.949372865
11	0.935378465
11.1	0.940043265
11.2	0.935104065
11.3	0.932360065
11.4	0.935104065
11.5	0.931262465
11.6	0.950470465
11.7	0.954860865
11.8	0.965562465
11.9	0.963641665
12	0.958428065
12.1	0.954586465
12.2	0.960897665
12.3	0.950470465
12.4	0.958428065
12.5	0.958976865
12.6	0.961720865
12.7	0.963916065
12.8	0.966111265
12.9	0.979556865
13	0.969952865
13.1	0.979556865
13.2	0.979831265
13.3	0.977910465
13.4	0.979831265
13.5	0.980105665
13.6	0.980380065
13.7	0.979831265
13.8	0.979282465
13.9	0.977910465
14	0.977087265
14.1	0.966385665
14.2	0.962269665
14.3	0.955684065
14.4	0.954860865
14.5	0.951842465
14.6	0.954586465
14.7	0.956507265
14.8	0.958702465
14.9	0.958153665
15	0.962269665
15.1	0.955684065
15.2	0.962544065
15.3	0.963092865
15.4	0.958702465
15.5	0.968855265
15.6	0.974892065
15.7	0.980380065
15.8	0.984221665
15.9	0.984496065
16	0.967208865
16.1	0.984770465
16.2	0.984770465
16.3	0.988063265
16.4	0.986416865
16.5	0.985868065
16.6	0.982026465
16.7	0.974892065
16.8	0.976264065
16.9	0.970776065
17	0.966111265
17.1	0.969678465
17.3	0.969952865
17.4	0.965013665
17.5	0.946080065
17.6	0.938671265
17.7	0.945531265
17.8	0.941140865
17.9	0.940866465
18	0.942238465
18.1	0.939768865
18.2	0.941689665
18.3	0.940592065
18.4	0.942238465
18.5	0.940317665
18.6	0.941689665
18.7	0.930988065
18.8	0.956232865
18.9	0.956232865
19	0.957879265
19.1	0.958428065
19.2	0.960074465
19.3	0.962818465
19.4	0.962544065
19.5	0.961995265
19.6	0.962818465
19.7	0.963916065
19.8	0.959800065
19.9	0.961995265
20	0.963641665
20.1	0.962269665
20.2	0.959525665
20.3	0.945256865
20.4	0.945805665
20.5	0.941689665
20.6	0.945531265
20.7	0.938396865
20.8	0.932360065
20.9	0.940866465
21	0.941140865
21.1	0.941140865
21.2	0.940866465
21.3	0.941689665
21.4	0.941140865
21.5	0.941689665
21.6	0.941140865
21.7	0.927695265
21.8	0.940592065
21.9	0.941415265
22	0.941689665
22.1	0.938122465
22.2	0.937299265
22.3	0.932360065
22.4	0.926597665
22.5	0.932085665
22.6	0.931536865
22.7	0.930713665
22.8	0.930713665
22.9	0.926323265
23	0.926323265
23.1	0.914524065
23.2	0.908212865
23.3	0.904096865
23.4	0.906566465
23.5	0.903273665
23.6	0.903822465
23.7	0.904096865
23.8	0.898883265
23.9	0.905468865
24	0.895041665
24.1	0.899706465
24.2	0.897236865
24.3	0.894767265
24.4	0.894492865
24.5	0.894492865
24.6	0.893944065
24.7	0.894767265
24.8	0.893944065
24.9	0.887084065
25	0.890376865
25.1	0.882693665
25.2	0.883516865
25.3	0.878577665
25.4	0.872540865
25.5	0.873364065
25.6	0.874461665
25.7	0.875284865
25.8	0.878852065
25.9	0.874187265
26	0.878852065
26.1	0.871717665
26.2	0.870345665
26.3	0.878577665
26.4	0.861839265
26.5	0.871443265
26.6	0.875559265
26.7	0.871992065
26.8	0.869796865
26.9	0.863760065
27	0.856351265
27.1	0.856625665
27.2	0.856351265
27.3	0.858546465
27.4	0.862113665
27.5	0.863211265
27.6	0.866504065
