0.1	0.8742384
0.2	0.8756104
0.3	0.8758848
0.4	0.8761592
0.5	0.8750616
0.6	0.8816472
0.7	0.880824
0.8	0.8813728
0.9	0.8764336
1	0.8800008
1.1	0.8852144
1.2	0.8885072
1.3	0.8857632
1.4	0.887684
1.5	0.8827448
1.6	0.8810984
1.7	0.8791776
1.8	0.87808
1.9	0.8745128
2	0.8701224
2.1	0.8649088
2.2	0.856128
2.3	0.8511888
2.4	0.8498168
2.5	0.8495424
2.6	0.8476216
2.7	0.8489936
2.8	0.8393896
2.9	0.8366456
3	0.8339016
3.1	0.8363712
3.2	0.8352736
3.3	0.8358224
3.4	0.8360968
3.5	0.839664
3.6	0.8404872
3.7	0.841036
3.8	0.8388408
3.9	0.8391152
4	0.839664
4.1	0.8352736
4.2	0.821828
4.3	0.8146936
4.4	0.8083824
4.5	0.8092056
4.6	0.8086568
4.7	0.8072848
4.8	0.808108
4.9	0.8001504
5	0.8042664
5.1	0.8103032
5.2	0.80948
5.3	0.8124984
5.4	0.8264928
5.5	0.831432
5.6	0.835548
5.7	0.8363712
5.8	0.8388408
5.9	0.8393896
6	0.8459752
6.1	0.847896
6.2	0.8476216
6.3	0.8476216
6.4	0.849268
6.5	0.8484448
6.6	0.8484448
6.7	0.852012
6.8	0.8511888
6.9	0.8536584
7	0.8528352
7.1	0.8539328
7.2	0.8558536
7.3	0.8542072
7.4	0.8536584
7.5	0.853384
7.6	0.8536584
7.7	0.8528352
7.8	0.853384
7.9	0.8531096
8	0.8500912
8.1	0.8522864
8.2	0.853384
8.3	0.8522864
8.4	0.852012
8.5	0.8487192
8.6	0.8528352
8.7	0.8407616
8.8	0.8415848
8.9	0.8388408
9	0.8380176
9.1	0.8377432
9.2	0.838292
9.3	0.8374688
9.4	0.8377432
9.5	0.8377432
9.6	0.8415848
9.7	0.8385664
9.8	0.8418592
9.9	0.8377432
10	0.8413104
10.1	0.8418592
10.2	0.8413104
10.3	0.8448776
10.4	0.84378
10.5	0.8429568
10.6	0.8391152
10.7	0.8443288
10.8	0.8429568
10.9	0.8429568
11	0.842408
11.1	0.8495424
11.2	0.8503656
11.3	0.8536584
11.4	0.860244
11.5	0.861616
11.6	0.8618904
11.7	0.8624392
11.8	0.8621648
11.9	0.869848
12	0.8706712
12.1	0.8731408
12.2	0.8778056
12.3	0.879452
12.4	0.880824
12.5	0.8802752
12.6	0.8819216
12.7	0.8819216
12.8	0.882196
12.9	0.8827448
13	0.8717688
13.1	0.8824704
13.2	0.8832936
13.3	0.8832936
13.4	0.883568
13.5	0.8852144
13.6	0.8852144
13.7	0.8852144
13.8	0.8854888
13.9	0.8948184
14	0.8975624
14.1	0.89866
14.2	0.89866
14.3	0.8937208
14.4	0.900032
14.5	0.9035992
14.6	0.9022272
14.7	0.9033248
14.8	0.90552
14.9	0.9066176
15	0.9049712
15.1	0.90552
15.2	0.9052456
15.3	0.90552
15.4	0.9052456
15.5	0.9060688
15.6	0.9049712
15.7	0.9071664
15.8	0.9052456
15.9	0.9038736
16	0.9038736
16.1	0.9038736
16.2	0.9030504
16.3	0.9044224
16.4	0.9038736
16.5	0.904148
16.6	0.9035992
16.7	0.9035992
16.8	0.9049712
16.9	0.9035992
17	0.9090872
17.1	0.909636
17.2	0.9099104
17.3	0.9101848
17.4	0.9101848
17.5	0.9104592
17.6	0.9107336
17.7	0.911008
17.8	0.9121056
17.9	0.91238
18	0.9148496
18.1	0.9197888
18.2	0.9266488
18.3	0.9307648
18.4	0.9318624
18.5	0.9337832
18.6	0.934332
18.7	0.9346064
18.8	0.9351552
18.9	0.9326856
19	0.943936
19.1	0.945308
19.2	0.94668
19.3	0.9529912
19.4	0.9422896
19.5	0.9406432
19.6	0.949424
19.7	0.956284
19.8	0.956284
19.9	0.9582048
20	0.9513448
20.1	0.9532656
20.2	0.9538144
20.3	0.95354
20.4	0.9543632
20.5	0.9557352
20.6	0.9554608
20.7	0.9529912
20.8	0.9488752
20.9	0.950796
21	0.948052
21.1	0.950796
21.2	0.9496984
21.3	0.9571072
21.4	0.9571072
21.5	0.957656
21.6	0.956284
21.7	0.9571072
21.8	0.9557352
21.9	0.9560096
22	0.9546376
22.1	0.952168
22.2	0.9502472
22.3	0.9510704
22.4	0.9483264
22.5	0.945308
22.6	0.9422896
